conversion,15
convert,1
converted,12
converting,10
convex,2
convexity,1
convey,6
conveyed,2
conveying,2
conviction,4
convince,1
convinced,3
cooper,1
cooperate,1
cooperating,1
cooperation,30
cooperative,21
coordinate,14
coordinated,2
coordinating,1
coordination,6
coordinators,1
cope,5
copenhagen,4
copied,1
copies,12
coping,1
copious,2
copy,14
copying,8
copyright,15
copyrighted,1
cordiality,1
core,28
corn,1
cornell,1
corner,1
cornered,1
cornerstone,1
corollary,2
corp,1
corporate,14
corporation,10
corporations,7
corps,1
corpus,14
correct,14
corrected,1
correctible,1
correcting,4
correction,2
corrective,1
correctly,11
correctness,4
correlate,2
correlated,5
correlates,6
correlating,1
correlation,28
correlations,10
correlative,2
correspond,4
correspondence,9
correspondences,2
corresponding,14
correspondingly,3
corresponds,6
corroborated,2
corroborates,1
corrupt,1
cosati,2
cosmopolitan,1
cost,203
costbenefit,1
costed,2
costing,8
costly,3
costperformance,1
costs,96
couched,1
could,102
council,16
councils,3
counsel,1
counseling,1
count,11
counted,3
counter,2
counteract,1
counterexample,1
counterpart,2
counterparts,3
counties,2
counting,14
countless,2
countries,33
country,33
countrys,5
countrywide,1
counts,5
countway,2
county,12
couple,1
coupled,7
coupling,12
courage,1
course,52
courses,30
court,1
cover,17
coverage,50
coverages,1
covered,29
covering,13
covers,6
cpm,1
cps,1
cpsu,1
cpu,2
crad,1
craft,1
cramming,1
crane,1
cranfield,17
create,11
created,26
creates,3
creating,14
creation,20
creative,24
creatively,1
creativity,2
creature,2
creatures,1
credibility,1
credit,2
credo,1
crept,1
crerar,1
crime,1
criminal,1
crises,1
crisis,14
critera,1
criteria,67
criterion,30
critical,44
critically,7
criticism,11
criticisms,5
criticize,2
criticized,5
criticizes,1
criticizing,2
critics,2
critique,1
critiques,1
cross,26
crosscurrents,1
crossed,1
crosses,1
crowded,1
crowleys,1
crt,2
crucial,7
cryptarithmetic,1
crystallized,1
crystallography,1
csc,3
csum,1
ct,7
ctcc,1
ctotal,1
cuddly,1
cue,3
cues,1
culminated,1
culmination,3
cultivated,2
cultural,16
culture,10
cultures,1
cumbersome,1
cumulated,3
cumulation,3
cumulationsupplement,1
cumulative,10
cumulatively,1
cumulativeness,1
cumulativistic,1
curator,1
curators,1
cure,1
curent,1
curiousity,2
curiously,1
currency,5
current,169
currently,32
curricula,9
curriculum,13
cursory,1
curtail,1
curve,8
curves,6
custodian,1
custodians,1
custodianship,1
custom,2
customary,1
customer,3
customers,6
customized,2
cut,2
cutoff,1
cuts,1
cutter,2
cutters,1
cybernetic,6
cybernetics,2
cycle,3
cycles,1
cyclic,4
cyclical,1
cynocephalus,1
czech,1
czechoslovakia,1
daily,1
dainton,1
dallas,1
damage,1
danger,3
dangerous,3
dangerously,1
dangers,2
danish,4
darc,2
dark,1
darwinian,1
dash,1
data,601
database,3
databases,3
date,40
dated,3
dates,3
david,2
dawn,1
day,29
days,8
dazzling,1
dc,4
ddc,4
ddcindustry,1
ddcs,2
ddts,2
de,4
deacidification,2
dead,4
deadliest,1
deafened,1
deal,36
dealing,28
deals,26
dealt,14
dean,2
dearly,1
debatable,2
debate,3
debt,1
debts,1
debugging,2
decade,20
decades,18
decated,1
decay,7
decelerate,1
december,2
decennial,1
decentralization,2
decentralized,3
deceptively,1
decidability,1
decide,8
decided,11
decides,1
deciding,4
decimal,26
decipherment,1
decision,76
decisions,26
declarative,2
declare,1
declension,2
declensional,2
declinable,1
decline,10
declined,1
declining,4
decodes,1
decoding,6
decrease,4
decreased,5
decreases,1
decreasing,5
decs,1
dedicated,2
dedication,1
deduce,1
deduced,2
deducible,1
deductive,2
deemed,2
deemphasizes,1
deep,3
deeper,5
deeply,3
default,1
defeats,1
defects,7
defence,1
defend,1
defended,1
defense,11
defer,1
deficiencies,5
deficiency,1
deficient,1
definable,1
definator,1
define,21
defined,71
defines,7
defining,12
definite,8
definitely,2
definiteness,1
definition,38
definitions,16
definitive,4
degeneracy,2
degennaro,1
degradation,3
degradations,1
degree,47
degrees,4
dei,1
dejection,1
delay,6
delayed,1
delegated,4
delegates,1
delegation,3
delete,2
deleted,1
deleting,4
deletion,2
delhi,1
deliberate,3
deliberately,2
deliberation,2
delicate,1
delicious,1
delimit,1
delineated,2
delineation,1
delinquency,1
delivered,5
delivery,13
delphi,1
delusions,2
delve,1
demand,41
demanded,1
demanding,1
demands,35
demarcation,1
demean,1
democracy,1
democratic,4
demographic,1
demography,1
demon,1
demonstratable,1
demonstrate,12
demonstrated,17
demonstrates,5
demonstrating,2
demonstration,6
demonstrations,1
denizens,1
denmark,3
denotate,1
denote,2
denotes,2
denoting,1
densities,4
density,3
dentistry,1
dentists,1
departed,1
department,45
departmental,15
departments,27
departure,8
depend,7
dependable,2
depended,1
dependence,4
dependent,11
depending,10
depends,15
depict,1
depicted,1
depiction,1
depicts,1
deplorable,1
depositing,1
depositories,3
depress,1
depressed,1
depression,1
deprive,1
deprived,1
depth,22
der,2
derivation,3
derivative,2
derive,9
derived,51
derives,3
deriving,6
derwent,1
des,1
descendant,1
descendants,1
describe,46
described,177
describedindex,1
describes,66
describing,18
description,79
descriptions,21
descriptive,28
descriptor,20
descriptors,9
deserve,2
deserves,4
desiderata,1
desideratum,3
design,137
designated,4
designating,1
designation,3
designations,3
designators,7
designed,87
designer,2
designers,12
designing,4
designs,4
desing,1
desirability,4
desirable,15
desire,8
desired,10
desires,2
desk,3
desks,2
despair,2
desperation,1
despite,10
destination,3
destined,2
destroyed,1
destroying,1
destruction,4
destructive,4
detail,36
detailed,53
detailit,1
details,22
detect,1
detected,1
detecting,1
detection,2
deteriorating,3
deterioration,5
determinant,1
determinants,2
determinates,1
determination,19
determinative,1
determine,56
determined,24
determines,4
determining,32
deterministic,1
deterrent,1
detracting,1
detre,2
detribalized,1
detriment,3
develop,45
developed,165
developers,1
developing,47
development,226
developmental,5
developments,52
develops,5
deviation,1
deviations,3
device,10
devices,36
devious,1
devise,4
devised,9
devising,6
devore,1
devote,3
devoted,28
devoting,3
devotion,1
dewey,19
dews,1
diagram,8
diagrams,6
dial,1
dialectical,1
dialog,7
dialogue,1
diametrical,1
diaries,2
diary,2
diastereometric,1
dichotomy,1
dickins,1
dicraredical,1
dictated,3
dictates,1
dictionaries,7
dictionary,40
didactic,1
died,1
dienste,1
differ,12
differed,1
difference,18
differences,50
different,158
differential,7
differentiate,1
differentiated,2
differentiates,1
differentiating,1
differentiation,5
differently,4
differing,8
differs,2
difficult,35
difficulties,22
difficulty,14
diffused,3
diffusion,12
digests,2
digital,11
digits,1
digraph,2
digraphs,3
dilation,1
dilemma,6
dimension,7
dimensional,2
dimensions,8
diminish,1
diminished,1
diminishing,3
din,1
dinformation,1
dinosaurus,1
direct,39
directed,22
directing,2
direction,11
directionand,1
directions,3
directives,2
directly,21
director,7
directories,3
directors,3
directory,9
directs,1
disadvantage,1
disadvantaged,5
disadvantages,10
disagree,1
disagreement,3
disagreements,4
disappear,1
disappointing,1
disappointment,2
disaster,2
disbandment,1
disbursement,1
discard,1
discarded,1
discarding,2
discern,2
discernable,1
discerned,2
discernible,3
disciplinary,7
discipline,33
disciplines,57
disciplinetwo,1
disclosed,2
discloses,3
disclosure,1
disclosures,1
discontinued,1
discourse,5
discover,16
discovered,6
discoveries,8
discovering,2
discovery,12
discredited,1
discrepancies,4
discrepancy,2
discrete,7
discriminate,1
discriminating,1
discrimination,6
discriminatory,1
discuss,19
discussed,183
discussedthe,1
discusses,32
discussing,10
discussion,57
discussions,15
disease,4
diseases,2
disguised,1
disguises,1
disintegrating,1
disjoint,1
disk,3
dismember,1
disparate,3
dispassionate,1
dispense,1
dispersed,1
dispersion,7
dispertion,1
displaced,1
display,14
displayed,7
displaying,2
displays,3
disposable,1
disposal,1
dispose,1
disposition,1
disproportionately,1
disproves,1
disputed,3
disregarded,1
disruptions,1
dissatisfaction,3
disseminate,5
disseminated,2
disseminating,6
dissemination,80
disseminations,1
disseminator,1
disseminators,1
dissension,1
dissenting,1
dissertation,6
dissertations,1
dissimilar,1
dissimilarities,4
distaff,1
distance,5
distances,4
distant,6
distantly,1
distaste,1
distill,1
distilled,1
distinct,15
distinction,9
distinctions,1
distinctive,5
distinctness,1
distinguish,2
distinguishable,1
distinguished,11
distinguishes,2
distinguishing,2
distortion,6
distressing,1
distributable,1
distribute,4
distributed,8
distributes,1
distributing,6
distribution,96
distributions,20
distributors,1
district,1
districts,1
disturbed,1
diverse,16
diversity,4
divert,1
divide,3
divided,22
divides,2
dividing,2
division,18
divisional,1
divisions,6
divorced,1
dk,2
dna,2
doc,1
doctoral,3
doctorates,1
doctrine,3
document,237
documentalistics,1
documentalists,7
documentary,8
documentation,104
documented,6
documentquery,1
documents,220
dod,1
dogmas,1
dollar,4
dollars,4
domain,12
domestic,2
domiciled,1
dominance,1
dominant,2
dominate,1
dominated,1
done,28
donker,2
dont,3
doom,1
door,1
doorways,1
doreen,1
dorfmann,2
dormant,1
dormitories,1
dorothy,2
dos,1
dots,1
dotted,1
double,4
doubled,1
doubles,1
doubling,3
doubly,1
doubt,10
doubtful,1
doubtless,2
doubts,2
dove,1
dow,1
downstate,2
downward,1
dozen,7
dozens,1
dr,14
draft,3
drafted,1
drafting,2
drafts,2
dramatic,2
dramatically,1
drastic,2
draw,7
drawbacks,1
drawing,8
drawings,1
drawn,29
draws,8
drbush,1
dream,1
drift,2
drive,1
driven,2
driver,1
drives,2
driving,2
drlehnus,1
drop,2
drops,3
drown,1
drproctor,1
drug,4
drugdoc,5
drugs,3
drum,1
ds,1
du,4
dual,1
dubbing,1
duck,4
due,21
duke,1
dulchin,1
dumped,1
duncan,1
duplicate,5
duplicated,2
duplication,17
durable,1
durkheim,1
dust,1
dusting,1
duties,4
duty,3
duyvis,2
dwelled,1
dwelling,1
dying,2
dynamic,15
dynamically,1
dynamicism,1
dynamics,5
e,4
e6ll,1
eales,1
ear,1
earlier,40
earlies,1
earliest,4
early,29
ears,2
ease,14
eased,1
easier,8
easiest,2
easily,16
easing,1
east,3
eastern,2
eastons,1
easy,11
eccessible,1
echoes,1
eckerts,1
ecological,5
ecology,4
econometric,2
economic,69
economical,9
economically,8
economics,18
economies,4
economist,2
economists,7
economy,15
ed,2
edgar,1
edit,2
edited,7
editing,14
edition,38
editions,9
editor,4
editorial,4
editors,9
educate,5
educated,1
educating,5
education,102
educational,29
educator,2
educators,6
educom,1
effect,58
effected,2
effecting,3
effective,61
effectively,11
effectiveness,103
effects,24
effervescence,1
efficiencies,1
efficiency,55
efficient,35
efficiently,9
effort,62
efforts,41
eg,28
ehrlichs,1
ei,6
eigenvalue,1
eight,24
eighteen,4
eighteenth,1
eighth,2
eighty,2
either,66
ejc,1
ekho,1
elaborate,5
elaborated,5
elaborates,2
elaboration,3
elaborations,1
electric,4
electrical,13
electromechanical,1
electronic,23
electronically,2
electronics,5
elegant,2
element,11
elemental,1
elementary,12
elements,44
elephant,1
elephants,1
elevate,1
elevated,1
eleven,3
elhill,1
elicit,2
elicitation,1
elicited,2
eliciting,3
eliminate,4
eliminated,6
elimination,1
elite,2
elitism,1
ellsworth,1
elmer,1
elms,2
eloquence,1
else,5
elses,1
elsewhere,15
elucidate,1
elucidated,2
elusive,1
em,1
emanate,1
emanating,3
embedded,2
embedding,1
embodied,2
embodies,1
embraces,2
embracing,1
emerge,4
emerged,12
emergence,8
emergent,1
emerges,2
emerging,6
emersons,1
eminence,3
eminent,4
emotional,1
emotionally,1
emphases,3
emphasis,47
emphasize,9
emphasized,3
emphasizes,1
emphasizing,1
empirical,34
empirically,3
employ,8
employability,1
employed,35
employees,5
employing,12
employment,3
employs,4
enable,14
enabled,6
enables,5
enabling,2
enantiometric,1
enclosed,1
enclosure,1
encode,1
encoded,3
encodes,1
encoding,10
encompass,3
encompassed,1
encompassing,1
encounter,2
encountered,10
encourage,9
encouragement,4
encouraging,3
encroach,1
encyclopedia,7
end,36
endeavor,8
endeavoring,1
endeavors,1
endeavoured,1
ended,2
ending,1
endlessly,1
endorsed,2
endpoints,1
ends,5
energies,3
energy,9
engage,4
engaged,15
engendered,1
engine,1
engineer,7
engineering,46
engineers,41
engines,1
enginnering,1
england,5
english,27
enhance,3
enhanced,2
enhancements,1
enhances,1
enhancing,1
enjoy,1
enjoyable,1
enjoys,1
enlargement,1
enlarges,1
enlarging,2
enlightened,1
enlightenment,1
enmeshed,1
enormity,2
enormous,10
enough,18
enquirer,2
enquiries,1
enquiring,1
enquiry,4
enriched,1
enrichment,1
enrolled,2
ensemble,1
ensued,1
ensuing,1
ensure,5
ensures,1
ensuring,4
entail,2
entailed,1
entanglement,1
entente,1
enter,5
entered,4
entering,4
enterprise,7
enterprises,5
enters,1
entertain,1
entertainment,1
enthusiasm,2
enthusiastic,2
enticing,1
entire,19
entirely,13
entities,1
entitled,6
entitles,2
entity,1
entrance,1
entries,48
entropy,7
entrusted,2
entry,41
entrytitle,5
enugu,1
enumerated,1
enumeration,2
enumerative,1
enunciated,1
environment,42
environmental,5
environments,10
envisaged,2
envisioning,1
envy,1
enzymes,1
epd,1
ephemeral,1
epidemic,15
epidemics,2
epidemiological,1
epidemiology,1
epilepsy,2
epistemological,1
epistemology,7
epitome,1
epsilon,1
equal,19
equalization,1
equally,13
equals,2
equated,1
equation,3
equations,9
equifrequent,3
equilibrium,1
equip,1
equipment,35
equipped,1
equitable,2
equivalence,5
equivalent,18
equivalents,1
era,7
erected,2
eric,1
error,10
errors,11
escape,2
eschewing,1
eschews,1
esoteric,2
especially,36
espouse,1
essay,12
essays,11
essence,5
essential,28
essentially,18
essentials,1
esso,1
establish,19
established,56
establishes,2
establishing,15
establishment,28
establishments,4
estate,1
esteem,1
esther,1
estimate,18
estimated,13
estimatedsimilar,1
estimates,15
estimating,9
estimation,2
et,3
etc,40
ethnic,1
ethno,1
ethnomethodological,1
ethnomethodology,1
ethyl,3
etiology,1
eugene,1
euphoria,1
euratom,4
europe,6
european,7
europeans,1
europeennes,1
eusidic,3
evaluate,28
evaluated,34
evaluates,3
evaluating,20
evaluation,161
evaluations,7
evaluative,6
evaluator,2
evaluators,2
evaporated,1
evelyn,1
even,96
evening,1
event,3
events,12
eventual,2
eventualities,1
eventually,12
ever,21
every,51
everyday,7
everyone,5
everything,3
everywhere,1
evidence,34
evidenced,1
evident,11
evidential,1
evidently,1
evolution,14
evolutionary,2
evolve,6
evolved,11
evolves,1
evolving,3
ex,1
exacerbated,2
exact,6
exactly,3
exactness,2
exaggerated,3
exalt,1
examination,27
examine,19
examined,64
examines,10
examining,6
example,59
examples,56
exceed,4
exceeded,1
exceeding,1
exceedingly,3
exceeds,5
excellence,2
except,19
exception,7
exceptional,2
exceptions,7
excerpta,6
excess,2
excessive,5
exchange,15
exchanged,1
exchanges,2
excited,2
excitement,2
exciting,2
exclude,4
excluded,5
excluding,3
exclusion,4
exclusive,6
exclusively,3
exclusivity,4
excursions,2
executed,4
execution,4
executive,1
executives,2
exegesis,2
exemplar,1
exemplified,6
exemplify,1
exercise,8
exercises,2
exercising,1
exert,1
exerted,1
exeter,2
exhaust,1
exhaustion,1
exhaustive,7
exhaustively,2
exhaustivity,8
exhibit,5
exhibited,2
exhibition,1
exhibitions,1
exhibits,1
exist,24
existed,5
existence,10
existent,1
existing,51
exists,12
exit,2
expand,6
expanded,19
expanding,8
expands,3
expansion,18
expansions,2
expect,4
expectancy,1
expectations,5
expected,41
expects,1
expediting,1
expendable,1
expended,8
expenditure,9
expenditures,7
expense,3
expenses,5
expensive,8
experience,57
experienced,15
experiences,14
experiment,65
experimental,69
experimentally,1
experimentation,10
experimented,3
experimenter,1
experimential,1
experimenting,2
experiments,48
expert,8
expertise,3
experts,15
explain,17
explained,15
explaining,3
explains,4
explanation,8
explanations,7
explanatory,1
explicate,2
explicated,1
explicates,1
explication,1
explications,1
explicit,12
explicitly,9
exploit,2
exploitation,5
exploited,5
exploiting,5
exploits,2
exploration,5
explorations,1
exploratory,10
explore,15
explored,15
explores,6
exploring,3
explosion,14
exponential,10
exponentially,7
exponents,1
expose,2
exposed,2
exposing,1
exposition,3
expositions,1
expository,1
exposure,5
expound,1
expounded,1
expounds,2
express,11
expressed,31
expressible,1
expressing,7
expression,13
expressions,2
expressive,1
extend,9
extended,17
extending,3
extends,3
extension,13
extensional,1
extensions,4
extensive,17
extensively,3
extent,30
external,7
externally,5
extract,3
extracted,9
extracting,9
extraction,3
extracts,6
extramural,2
extraordinary,3
extrapolating,1
extreme,3
extremely,8
extremum,1
exudes,1
exxon,1
eye,11
f,1
f2d,1
fabric,1
face,11
faced,15
faces,2
facet,5
faceted,7
facets,9
facie,1
facilitate,13
facilitated,2
facilitates,1
facilitating,2
facilities,29
facility,10
facilitys,1
facing,7
facsimile,5
fact,60
faction,1
facto,1
factographic,1
factor,41
factories,1
factoring,1
factorrecall,1
factors,103
factory,2
facts,25
factual,8
faculties,2
faculty,42
faddism,1
fail,9
failed,4
failing,5
fails,3
failure,33
failures,11
fair,4
fairly,11
fairness,3
fairthorne,3
fairthornes,1
faith,5
fall,14
fallen,1
falling,1
fallout,4
falls,5
false,6
fame,1
familiar,14
familiarity,1
family,6
famous,4
far,58
farewell,2
farmer,1
farmers,1
farther,1
fascicule,1
fascinating,2
fashion,5
fashioned,1
fast,8
faster,5
fatal,1
fate,3
fau,1
faucet,1
faulty,1
favor,7
favorable,5
favorably,1
favored,3
favoring,4
favoured,1
fear,2
fears,1
feasibility,28
feasible,10
feature,11
features,35
featuring,2
february,3
federal,19
federalist,1
federally,1
federation,8
feedback,14
feeder,3
feel,15
feeling,5
feelings,1
feels,2
fees,1
feet,3
fell,2
fellow,2
fellowship,2
felt,19
female,3
fenfluramine,1
fertile,1
fertilization,1
festivals,1
fewer,8
fiab,1
fiche,2
fiction,1
fictitious,2
fid,5
fidca,1
fidelity,5
field,186
fields,89
fiercer,1
fiestas,1
fifteen,13
fifth,3
fifths,5
fifties,1
fifty,9
fig,1
fight,1
fighting,2
figure,7
figures,31
file,106
filed,1
filers,1
files,58
filesthe,1
filing,18
fill,7
filled,3
filling,2
fills,3
film,4
filmhard,1
filter,1
filtering,2
final,32
finally,30
finance,1
financial,7
financing,2
find,56
finding,15
findings,54
finds,7
fine,2
finely,1
fingertips,1
finish,1
finished,2
finite,10
fire,1
firm,9
firmer,1
firmly,1
firms,10
first,215
firsthand,1
firstly,4
fiscal,5
fishendens,1
fisher,1
fission,1
fists,1
fit,13
fits,1
fitted,3
five,56
fixed,7
fixtures,1
fizika,2
flats,1
flattening,1
flavor,2
fledgling,1
fletcher,1
fletchers,1
flexibility,10
flexible,10
flood,3
floor,2
floorspace,1
florida,3
flow,48
flows,7
fluid,1
flung,1
fn,1
fo,1
focal,2
foci,1
focus,18
focused,12
focuses,5
focusing,2
focussed,1
foggily,1
fold,2
folk,1
folklore,1
follow,21
followed,19
following,54
follows,14
fontaine,2
food,2
footing,1
footnote,3
footnotes,4
footnoting,1
force,16
forced,5
forceful,1
forces,11
forcing,3
ford,1
forecast,1
forecasting,2
forecasts,5
forefront,1
forego,1
foregoing,1
foreign,21
foremost,2
forenoon,1
forerunner,1
forerunners,1
foresee,1
foreseeable,1
foreseen,1
forest,1
forests,1
forever,1
foreword,1
forget,2
forgotten,1
form,134
formal,68
formalistic,1
formalization,5
formalize,1
formalized,8
formally,2
format,35
formated,1
formation,15
formats,8
formatted,1
formatting,1
formed,17
former,16
formerly,2
formers,1
formidable,1
forming,3
forms,58
formula,16
formulae,5
formulas,10
formulate,9
formulated,15
formulates,5
formulating,2
formulation,20
formulations,4
forth,10
forthcoming,3
forties,1
fortnight,1
fortran,2
fortunate,3
fortunately,1
fortunes,2
forty,9
forward,13
forwarded,2
foster,2
fostered,1
fostering,1
fosters,1
fought,1
found,109
foundation,16
foundations,3
founded,5
founders,1
founding,2
four,75
fourteen,3
fourth,6
fourths,1
fraction,6
fracture,2
fractured,1
fracturing,1
fragment,3
fragmentary,3
fragmentation,1
fragmented,1
fragments,23
frame,2
framed,1
frames,1
framework,32
frameworks,2
framing,1
france,3
francis,2
francisco,1
frank,1
frankly,1
fraser,1
fraudulent,1
free,31
freedom,3
freely,2
freer,1
freeze,1
french,9
frequencies,11
frequency,51
frequent,8
frequently,33
fresh,4
freshman,1
freud,2
friend,3
friends,2
friendship,1
frightening,1
fringes,1
fritz,1
fron,3
front,4
frontier,1
frontiers,1
frontlog,1
fronts,1
frug,1
fruitful,8
frustrated,1
frustrating,3
frustration,1
fulfill,5
fulfilled,1
fulfilling,2
fulfillment,2
full,60
fuller,3
fullest,4
fullness,1
fully,30
fulness,1
function,57
functional,13
functionalist,1
functionally,1
functioning,6
functions,60
fund,2
fundamental,44
fundamentally,4
fundamentals,3
funded,3
funders,1
funding,11
funds,17
funny,1
furnish,10
furnished,4
furnishes,3
furniture,1
furtherance,1
furthering,2
furthermore,9
furthest,1
fused,4
fusion,1
futile,1
future,108
futures,1
fuzzification,1
fuzzy,34
fx,1
g,2
gain,11
gained,9
gaining,2
game,8
games,6
gap,15
gaps,2
garde,1
garden,1
gardens,1
gardin,1
garvey,1
gas,1
gatekeepers,1
gather,10
gathered,8
gathering,21
gathers,1
gauged,1
gave,10
gdr,1
ge,1
geared,1
gechman,1
gechmans,1
geddes,2
genealogical,1
general,212
generalist,1
generality,6
generalization,12
generalizations,4
generalize,3
generalized,17
generalizes,2
generalizing,2
generally,45
generants,3
generate,17
generated,31
generates,4
generating,5
generation,49
generations,5
generative,5
generic,9
generically,1
generous,1
genesis,3
genetic,1
genius,1
genres,2
genthes,3
gentleman,1
genuine,5
genuinely,1
genus,1
geographic,5
geographical,1
geographically,1
geologists,1
geology,2
geometric,1
geometrical,1
geometrically,1
geometry,1
geophysics,3
george,1
georgia,8
german,8
germane,2
germanic,1
germany,5
germinal,1
gerunds,1
gesamtkatalog,1
gestalt,1
get,12
gets,1
getting,6
geures,1
gibson,1
giering,1
gifted,1
gilbert,1
gilyarevskii,1
girls,1
give,32
given,192
gives,27
giving,12
gleaned,2
glimpse,2
global,2
glory,1
glossary,2
gnosiological,1
gnosiology,1
go,16
goal,26
goals,25
goes,10
goffman,1
going,14
goldfish,1
goldstein,1
gomorrah,1
gone,6
good,46
goodly,1
goodness,4
goods,1
goodwill,2
gorman,1
got,1
govern,1
governed,3
governing,3
government,57
governmental,11
governments,3
gradations,1
grade,3
graded,1
grades,1
gradient,1
grading,1
gradually,12
graduate,35
graduates,6
graduation,1
graft,1
grammar,10
grammars,8
grammatical,7
grams,5
grand,1
grandiose,1
grant,9
granted,4
grantees,3
granting,1
graph,14
graphic,11
graphical,5
graphically,3
graphing,1
graphs,8
grasp,3
grassland,1
gratified,1
great,76
greater,36
greatest,20
greatly,23
greek,1
greeks,1
green,1
greens,1
gremas,6
grew,7
grid,2
grocery,1
gross,12
grosser,1
ground,8
grounds,3
groundwork,1
group,97
grouped,3
groupeducation,1
grouping,4
groupings,5
groups,89
grow,7
growing,44
grown,7
grows,7
growth,110
guarantee,2
guaranteed,2
guess,2
guidance,10
guide,45
guided,5
guidelines,9
guides,6
guiding,2
guy,2
h,4
haas,1
habit,3
habitats,1
habits,9
habitually,1
habituated,1
hailed,2
half,48
halkin,1
hall,2
halls,1
halting,1
hamadryas,1
hamilton,1
hammers,1
hamper,1
hampered,1
hampers,2
hampshire,2
hampstead,1
hand,31
handbook,15
handbooks,1
handbuch,1
handicapped,3
handle,11
handled,4
handlers,1
handling,48
handlings,2
hands,2
hanson,1
haphazardly,1
happen,2
happened,2
happening,2
happens,3
happiness,1
happy,3
harcourt,1
hard,10
hardcopy,1
harder,1
hardly,4
hardware,12
harmful,1
harrassowitz,1
harriet,1
harris,1
harrison,1
harsh,1
harter,1
hartley,1
haruspication,1
harvard,7
harwell,2
hash,2
hassles,1
hastings,1
haunted,1
hawaii,1
haykin,1
hdb,1
head,3
heading,17
headings,32
headline,1
headquarters,1
heads,6
health,55
healthy,1
heaping,1
hear,4
heard,1
heart,3
hearty,1
heavier,1
heaviest,2
heavily,12
heaviness,1
heavy,4
hedge,7
hedged,1
hedges,6
heidelberg,1
height,4
heightened,3
heights,3
held,23
helical,1
helmer,1
help,55
helped,1
helpful,11
helpfully,1
helping,7
helps,4
hemisphere,1
hence,15
henkle,1
hens,1
hensel,1
herald,1
herein,4
heretofore,1
heritage,1
hesiod,1
hess,1
heterocyclic,1
heteropath,1
hidden,2
hide,1
hierarchic,3
hierarchical,11
hierarchicality,1
hierarchically,5
hierarchies,5
hierarchy,3
high,64
higher,33
highest,9
highlight,1
highlighting,1
highlights,2
highly,48
highway,1
hill,2
hillinger,1
hills,1
hindering,1
hindrances,2
hindsight,1
hinge,1
hippie,1
hist,1
historian,2
historians,8
historic,2
historical,31
histories,2
historiographic,1
history,68
hit,4
hitherto,1
hits,3
hiving,1
hobgoblin,1
hoc,4
hold,10
holders,1
holding,4
holdings,23
holds,9
holes,1
holism,1
holistic,1
holland,1
holmes,1
holy,1
homage,1
home,5
homer,1
homes,2
homogeneous,1
homologous,1
honesty,1
honor,2
honorific,1
honors,1
honour,1
hope,30
hoped,17
hopefully,5
hopes,3
hoping,1
hopkins,1
hopping,1
horizon,1
hospital,16
hospitality,2
hospitals,14
host,3
hour,7
hours,5
house,6
housed,4
household,1
households,3
housekeeping,4
houses,1
housewife,1
housing,6
housman,1
however,115
huber,1
hud,1
hudson,1
hued,1
huge,3
hugely,1
hulme,3
human,71
humanistic,6
humanists,1
humanities,7
humanity,1
humans,4
humbler,1
humboldt,2
hundred,21
hundreds,6
hundredth,1
hyatt,1
hybrid,5
hybridization,1
hydrogen,2
hydrogens,2
hyperbolic,6
hyphen,1
hyphens,1
hypotheses,8
hypothesis,37
hypothesized,2
hypothetical,6
ia,1
ibm,18
ibm370,1
ibms,2
ibsr,1
ic,3
ici,1
icrs,2
idc,7
idea,26
ideal,6
idealist,1
idealistic,2
idealized,1
ideally,2
ideas,52
identical,7
identifiable,4
identification,14
identifications,3
identified,42
identifier,7
identifiers,1
identifies,7
identify,28
identifying,24
identity,3
ideological,1
idiom,1
idiosyncracies,1
ie,33
ifla,12
ignorance,2
ignore,4
ignored,5
ignoring,1
igos,1
ii,59
iic,3
iii,18
iip,1
iit,4
iitri,3
il,1
ilfa,1
ill,2
illinois,8
illiteracy,2
illiterate,1
ills,1
illuminate,1
illuminated,1
illuminates,1
illuminating,1
illumination,2
illustrate,17
illustrated,21
illustrates,1
illustration,5
illustrations,3
illustrative,6
ilo,1
image,4
imaginative,1
imagine,1
imbalance,1
imbedded,1
imbedding,1
imbued,1
immediacy,2
immediate,22
immediately,6
immense,1
imminent,1
immobility,1
immune,1
impact,38
impacts,2
impart,2
imparted,1
impartiality,1
impediment,1
impending,1
imperative,3
imperatives,1
imperfections,1
imperfectly,1
imperialism,1
impermanence,1
impetus,7
implement,4
implementation,20
implementations,2
implemented,14
implementers,1
implementing,6
implication,6
implications,44
implicative,1
implicit,9
implied,5
implies,10
imply,2
implying,1
importance,52
important,129
importantly,3
impose,1
imposed,5
imposes,2
imposing,3
imposition,2
impossible,4
impotent,1
impractical,6
impracticality,1
imprecise,1
imprecisely,1
impress,1
impressed,2
impression,3
impressionistic,1
imprint,3
improper,2
improperly,1
improve,36
improved,24
improvement,24
improvements,16
improves,4
improving,26
impulse,2
impulses,2
inability,2
inaccessibility,1
inadequacies,2
inadequacy,2
inadequate,18
inadequately,3
inadvertently,1
inasmuch,1
inaugurated,1
inauguration,1
inavailability,1
inborn,1
inbreeding,1
inc,5
incentive,2
incentives,2
inception,3
incestuous,1
inch,2
inches,1
incidentally,1
incidents,1
inclination,1
inclined,4
include,50
included,68
includes,28
including,55
inclusion,10
inclusive,3
income,7
incomes,1
incoming,2
incomparability,1
incomparable,1
incompatibilities,1
incompatibility,2
incompatible,1
incompetent,1
